# Princeton WordNet 3.0 irregular inflections — surface → base form(s).
# GENERATED by scripts/build-irregulars.ts. Columns:
#   surface <TAB> base[,base] <TAB> pos[,pos] (v|n|a|r) <TAB> reader (1 = safe
#   without a verifier, so englishLemma may use it; 0 = edge-only, see the script)
coronae	corona	n	1
corpora	corpus	n	1
corpora_lutea	corpus_luteum	n	0
corpora_striata	corpus_striatum	n	0
corralled	corral	v	1
corralling	corral	v	1
corrigenda	corrigendum	n	0
cortices	cortex	n	1
cortinae	cortina	n	1
corybantes	corybant	n	1
coryphaei	coryphaeus	n	1
cosier	cosy	a	1
cosiest	cosy	a	1
costae	costa	n	1
costlier	costly	a	1
costliest	costly	a	1
costumer	costumer	a	0
cothurni	cothurnus	n	1
counselled	counsel	v	1
counselling	counsel	v	0
counterfeiter	counterfeiter	a	0
counterplotted	counterplot	v	1
counterplotting	counterplot	v	1
countersank	countersink	v	1
countersunk	countersink	v	1
court-martialled	court-martial	v	1
court-martialling	court-martial	v	1
courtlier	courtly	a	1
courtliest	courtly	a	1
courts_martial	court_martial	n	0
couteaux	couteau	n	1
cowfishes	cowfish	n	1
coxae	coxa	n	1
cozier	cozy	a	1
coziest	cozy	a	1
crabbed	crab	v	0
crabbier	crabby	a	1
crabbiest	crabby	a	1
crabbing	crab	v	1
cracker	cracker	a	0
craftier	crafty	a	1
craftiest	crafty	a	1
craggier	craggy	a	1
craggiest	craggy	a	1
cramboes	crambo	n	1
crammed	cram	v	1
cramming	cram	v	1
crania	cranium	n	1
crankier	cranky	a	1
crankiest	cranky	a	1
crapped	crap	v	1
crapping	crap	v	1
crases	crasis	n	1
crasher	crasher	a	0
crawfishes	crawfish	n	1
crawlier	crawly	a	1
crawliest	crawly	a	1
crayfishes	crayfish	n	1
crazier	crazy	a	1
craziest	crazy	a	1
creamer	creamer	a	0
creamier	creamy	a	1
creamiest	creamy	a	1
credenda	credendum	n	1
creepier	creepy	a	1
creepiest	creepy	a	1
crematoria	crematorium	n	1
crept	creep	v	1
crescendi	crescendo	n	1
cribbed	crib	v	1
cribbing	crib	v	1
cribella	cribellum	n	1
cried	cry	v	1
crises	crisis	n	1
crispier	crispy	a	1
crispiest	crispy	a	1
crissa	crissum	n	1
cristae	crista	n	1
criteria	criterion	n	1
cropped	crop	v	0
cropping	crop	v	1
crossbred	crossbreed	v	0
crosscutting	crosscut	v	1
cruces	crux	n	1
crucified	crucify	v	1
crumbier	crumby	a	1
crumbiest	crumby	a	1
crumblier	crumbly	a	1
crumbliest	crumbly	a	1
crummier	crummy	a	1
crummiest	crummy	a	1
crura	crus	n	1
crusadoes	crusado	n	1
crustier	crusty	a	1
crustiest	crusty	a	1
cruzadoes	cruzado	n	1
crying	cry	n	0
cryings	cry	n	1
ctenidia	ctenidium	n	1
cubbed	cub	v	1
cubbing	cub	v	1
cubicula	cubiculum	n	1
cudgelled	cudgel	v	1
cudgelling	cudgel	v	1
culices	culex	n	1
culpae	culpa	n	1
culs-de-sac	cul-de-sac	n	1
culti	cultus	n	1
cumuli	cumulus	n	1
cumulonimbi	cumulonimbus	n	1
cumulostrati	cumulostratus	n	1
cupelled	cupel	v	1
cupelling	cupel	v	1
cupped	cup	v	1
cupping	cup	v	0
curetted	curet	v	1
curettes	curet	v	1
curetting	curet	v	1
curiae	curia	n	1
curlier	curly	a	1
curliest	curly	a	1
curricula	curriculum	n	1
curried	curry	v	1
curst	curse	v	0
curtsied	curtsy	v	1
curvetted	curvet	v	1
curvetting	curvet	v	1
custodes	custos	n	1
customer	customer	a	0
cuter	cute	a	1
cutes	cutis	n	1
cuticulae	cuticula	n	1
cutting	cut	v	0
cuttlefishes	cuttlefish	n	1
cyclopes	cyclops	n	0
cycloses	cyclosis	n	1
cylices	cylix	n	1
cylikes	cylix	n	1
cymae	cyma	n	1
cymatia	cymatium	n	1
cypselae	cypsela	n	1
cysticerci	cysticercus	n	1
dabbed	dab	v	1
dabbing	dab	v	1
dadoes	dado	n	1
daffier	daffy	a	1
daffiest	daffy	a	1
dagged	dag	v	1
dagging	dag	v	1
dagoes	dago	n	1
daintier	dainty	a	1
daintiest	dainty	a	1
dallied	dally	v	1
dammed	dam	v	1
damming	dam	v	1
damnified	damnify	v	1
damselfishes	damselfish	n	1
dandier	dandy	a	1
dandiest	dandy	a	1
dandified	dandify	v	0
dapped	dap	v	1
dapping	dap	v	1
data	datum	n	0
daughters-in-law	daughter-in-law	n	1
daymio	daimio	n	1
daymios	daimio	n	1
deadlier	deadly	a	1
deadliest	deadly	a	1
dealer	dealer	a	0
dealfishes	dealfish	n	1
dealt	deal	v	1
debarred	debar	v	1
debarring	debar	v	1
debugged	debug	v	1
debugging	debug	v	1
debussed	debus	v	1
debusses	debus	v	1
debussing	debus	v	1
decalcified	decalcify	v	1
decemviri	decemvir	n	1
decennia	decennium	n	1
deciduae	decidua	n	1
declassified	declassify	v	0
decontrolled	decontrol	v	1
decontrolling	decontrol	v	1
decried	decry	v	1
deep-freeze	deepfreeze	v	0
deep-freezed	deepfreeze	v	1
deep-freezes	deepfreeze	v	1
deep-fried	deep-fry	v	0
deeper	deeply	r	1
deferred	defer	v	1
deferring	defer	v	1
defied	defy	v	1
definienda	definiendum	n	1
definientia	definiens	n	1
degassed	degas	v	1
degasses	degas	v	1
degassing	degas	v	1
dehumidified	dehumidify	v	1
deified	deify	v	1
delphinia	delphinium	n	1
demitted	demit	v	1
demitting	demit	v	1
demobbed	demob	v	1
demobbing	demob	v	1
demulsified	demulsify	v	1
demurred	demur	v	1
demurring	demur	v	1
demystified	demystify	v	1
denarii	denarius	n	1
denazified	denazify	v	1
denied	deny	v	1
denitrified	denitrify	v	1
denned	den	v	1
denning	den	v	1
dentalia	dentalium	n	1
dermatoses	dermatosis	n	1
descried	descry	v	1
deserter	deserter	a	0
desiderata	desideratum	n	1
desperadoes	desperado	n	1
deterred	deter	v	1
deterring	deter	v	1
detoxified	detoxify	v	1
devilfishes	devilfish	n	1
devilled	devil	v	1
devilling	devil	v	1
devitrified	devitrify	v	1
dewier	dewy	a	1
dewiest	dewy	a	1
diaereses	diaeresis	n	1
diaerses	diaeresis	n	1
diagnoses	diagnosis	n	1
diagrammed	diagram	v	1
diagramming	diagram	v	0
dialled	dial	v	1
dialling	dial	v	1
dialyses	dialysis	n	1
diaphyses	diaphysis	n	1
diapophyses	diapophysis	n	1
diarthroses	diarthrosis	n	1
diastalses	diastalsis	n	1
diastases	diastasis	n	1
diastemata	diastema	n	1
diathses	diathesis	n	1
diazoes	diazo	n	1
dibbed	dib	v	1
dibbing	dib	v	1
dibbukkim	dibbuk	n	1
dichasia	dichasium	n	1
dicier	dicey	a	1
diciest	dicey	a	1
dicta	dictum	n	1
did	do	v	1
didoes	dido	n	1
diereses	dieresis	n	1
dieses	diesis	n	1
differentiae	differentia	n	1
digging	dig	v	0
dignified	dignify	v	0
dilettanti	dilettante	n	1
dilly-dallied	dilly-dally	v	1
diluvia	diluvium	n	1
dimer	dimer	a	0
dimmed	dim	v	0
dimmer	dim	a	0
dimmest	dim	a	1
dimming	dim	v	1
dingier	dingy	a	1
dingiest	dingy	a	1
dingoes	dingo	n	1
dinkier	dinky	a	1
dinkiest	dinky	a	1
dinned	din	v	1
dinning	din	v	1
diplococci	diplococcus	n	1
dipped	dip	v	0
dippier	dippy	a	1
dippiest	dippy	a	1
dipping	dip	v	1
directors-general	director-general	n	1
dirtied	dirty	v	1
dirtier	dirty	a	1
dirtiest	dirty	a	1
disannulled	disannul	v	1
disannulling	disannul	v	1
disbarred	disbar	v	1
disbarring	disbar	v	1
disbudded	disbud	v	1
disbudding	disbud	v	1
disci	discus	n	1
discoboli	discobolos,discobolus	n	0
disembodied	disembody	v	0
disembowelled	disembowel	v	1
disembowelling	disembowel	v	1
disenthralled	disenthral,disenthrall	v	0
disenthralling	disenthral,disenthrall	v	0
disenthralls	disenthral	v	1
disenthrals	disenthrall	v	1
dishevelled	dishevel	v	0
dishevelling	dishevel	v	1
dishier	dishy	a	1
dishiest	dishy	a	1
disinterred	disinter	v	1
disinterring	disinter	v	1
dispelled	dispel	v	1
dispelling	dispel	v	1
disqualified	disqualify	v	0
dissatisfied	dissatisfy	v	0
distilled	distil,distill	v	0
distilling	distil,distill	v	0
dive	diva	n	0
diversified	diversify	v	0
diverticula	diverticulum	n	1
divertimenti	divertimento	n	1
divvied	divvy	v	1
dizzied	dizzy	v	1
dizzier	dizzy	a	1
dizziest	dizzy	a	1
djinn	djinni,djinny	n	0
dodgier	dodgy	a	1
dodgiest	dodgy	a	1
dodoes	dodo	n	1
dogfishes	dogfish	n	1
dogged	dog	v	0
dogging	dog	v	0
doglegged	dogleg	v	1
doglegging	dogleg	v	1
dogmata	dogma	n	1
dogteeth	dogtooth	n	1
dollarfishes	dollarfish	n	1
dollied	dolly	v	1
domatia	domatium	n	1
dominoes	domino	n	0
done	do	v	0
donned	don	v	1
donning	don	v	1
dopier	dopey	a	1
dopiest	dopey	a	1
dormice	dormouse	n	1
dorsa	dorsum	n	1
dotted	dot	v	0
dottier	dotty	a	1
dottiest	dotty	a	1
dotting	dot	v	1
doughier	doughy	a	1
doughiest	doughy	a	1
dought	dow	v	1
doughtier	doughty	a	1
doughtiest	doughty	a	1
dove	dive	v	0
dowdier	dowdy	a	1
dowdiest	dowdy	a	1
dowier	dowie,dowy	a	0
dowiest	dowie,dowy	a	0
downer	downer	a	0
downier	downy	a	1
downiest	downy	a	1
dozier	dozy	a	1
doziest	dozy	a	1
drabbed	drab	v	1
drabber	drab	a	1
drabbest	drab	a	1
drabbing	drab	v	1
drachmae	drachma	n	1
draftier	drafty	a	1
draftiest	drafty	a	1
dragged	drag	v	1
draggier	draggy	a	1
draggiest	draggy	a	1
dragging	drag	v	0
drank	drink	v	1
draughtier	draughty	a	1
draughtiest	draughty	a	1
drawknives	drawknife	n	1
drawn	draw	v	0
dreamier	dreamy	a	1
dreamiest	dreamy	a	1
dreamt	dream	v	1
drearier	dreary	a	1
dreariest	dreary	a	1
dreggier	dreggy	a	1
dreggiest	dreggy	a	1
dresser	dresser	a	0
dressier	dressy	a	1
dressiest	dressy	a	1
drew	draw	v	0
dried	dry	v	0
drier	dry	a	0
driest	dry	a	1
dripped	drip	v	1
drippier	drippy	a	1
drippiest	drippy	a	1
dripping	drip	v	0
drivelled	drivel	v	1
drivelling	drivel	v	1
driven	drive	v	0
dropped	drop	v	1
dropping	drop	v	0
drosophilae	drosophila	n	1
drove	drive	v	0
drowsier	drowsy	a	1
drowsiest	drowsy	a	1
drubbed	drub	v	1
drubbing	drub	v	0
drugged	drug	v	0
drugging	drug	v	0
drumfishes	drumfish	n	1
drummed	drum	v	1
drumming	drum	v	0
drunk	drink	v	0
dryades	dryad	n	1
dryer	dry	a	0
dryest	dry	a	1
dubbed	dub	v	1
dubbing	dub	v	0
duelled	duel	v	1
duelling	duel	v	1
dug	dig	v	0
dui	duo	n	1
dulcified	dulcify	v	1
dummied	dummy	v	1
dumpier	dumpy	a	1
dumpiest	dumpy	a	1
dunned	dun	v	1
dunner	dun	a	1
dunnest	dun	a	1
dunning	dun	v	1
duona	duodenum	n	1
duonas	duodenum	n	1
dupondii	dupondius	n	1
duskier	dusky	a	1
duskiest	dusky	a	1
dustier	dusty	a	1
dustiest	dusty	a	1
duumviri	duumvir	n	1
dwarves	dwarf	n	1
dwelt	dwell	v	1
dybbukkim	dybbuk	n	1
dying	die	v	0
earlier	early	a	0
earliest	early	a	0
earthier	earthy	a	1
earthiest	earthy	a	1
earthlier	earthly	a	1
earthliest	earthly	a	1
easied	easy	v	1
easier	easy	a	1
easiest	easy	a	1
easter	easter	a	0
eastsider	eastsider	a	0
eaten	eat	v	1
eavesdropped	eavesdrop	v	1
eavesdropping	eavesdrop	v	1
ecchymoses	ecchymosis	n	1
ecclesiae	ecclesia	n	1
ecdyses	ecdysis	n	1
echidnae	echidna	n	1
echini	echinus	n	1
echinococci	echinococcus	n	1
echoes	echo	n	1
ectozoa	ectozoan	n	1
eddied	eddy	v	1
eddoes	eddo	n	1
edemata	edema	n	1
edger	edger	a	0
edgier	edgy	a	1
edgiest	edgy	a	1
edified	edify	v	0
eerier	eerie	a	1
eeriest	eerie	a	1
effluvia	effluvium	n	1
ego-tripped	ego-trip	v	1
ego-tripping	ego-trip	v	1
eidola	eidolon	n	1
eisegeses	eisegesis	n	1
eisteddfodau	eisteddfod	n	1
electrified	electrify	v	1
elenchi	elenchus	n	1
ellipses	ellipsis	n	1
eluvia	eluvium	n	1
elves	elf	n	0
elytra	elytron,elytrum	n	0
embargoes	embargo	n	1
embedded	embed	v	0
embedding	embed	v	1
embodied	embody	v	0
emboli	embolus	n	1
embussed	embus	v	1
embusses	embus	v	1
embussing	embus	v	1
emitted	emit	v	1
emitting	emit	v	1
empanelled	empanel	v	1
empanelling	empanel	v	1
emphases	emphasis	n	1
emporia	emporium	n	1
emptied	empty	v	1
emptier	empty	a	1
emptiest	empty	a	1
emulsified	emulsify	v	1
enamelled	enamel	v	1
enamelling	enamel	v	1
enarthroses	enarthrosis	n	1
encephala	encephalon	n	1
encephalitides	encephalitis	n	1
encephalomata	encephaloma	n	1
enchiridia	enchiridion	n	1
enchondromata	enchondroma	n	1
encomia	encomium	n	1
endamebae	endameba	n	1
endamoebae	endamoeba	n	1
endocardia	endocardium	n	1
endocrania	endocranium	n	1
endometria	endometrium	n	1
endostea	endosteum	n	1
endostoses	endostosis	n	1
endothecia	endothecium	n	1
endothelia	endothelium	n	1
endotheliomata	endothelioma	n	1
endozoa	endozoan	n	1
enemata	enema	n	1
englutted	englut	v	1
englutting	englut	v	1
enneahedra	enneahedron	n	1
enrolled	enrol,enroll	v	0
enrolling	enrol,enroll	v	0
entamebae	entameba	n	1
entamoebae	entamoeba	n	1
entases	entasis	n	1
entera	enteron	n	1
enthralled	enthral,enthrall	v	0
enthralling	enthral,enthrall	v	0
entia	ens	n	1
entozoa	entozoan,entozoon	n	0
entrammelled	entrammel	v	1
entrammelling	entrammel	v	1
entrapped	entrap	v	1
entrapping	entrap	v	1
envied	envy	v	1
enwound	enwind	v	1
enwrapped	enwrap	v	0
enwrapping	enwrap	v	1
epencephala	epencephalon	n	1
epentheses	epenthesis	n	1
epexegeses	epexegesis	n	1
ephemera	ephemeron	n	0
ephemerae	ephemera	n	1
ephemerides	ephemeris	n	1
ephori	ephor	n	1
epicalyces	epicalyx	n	1
epicanthi	epicanthus	n	1
epicardia	epicardium	n	0
epicedia	epicedium	n	1
epicleses	epiclesis	n	1
epididymides	epididymis	n	1
epigastria	epigastrium	n	1
epiglottides	epiglottis	n	1
epimysia	epimysium	n	1
epiphenomena	epiphenomenon	n	1
epiphyses	epiphysis	n	1
episterna	episternum	n	1
epithalamia	epithalamion,epithalamium	n	0
epithelia	epithelium	n	1
epitheliomata	epithelioma	n	1
epizoa	epizoan,epizoon	n	0
epyllia	epyllion	n	1
equalled	equal	v	1
equalling	equal	v	1
equilibria	equilibrium	n	1
equipped	equip	v	0
equipping	equip	v	0
equiseta	equisetum	n	1
eringoes	eringo	n	1
errata	erratum	n	1
eryngoes	eryngo	n	1
esophagi	esophagus	n	1
espied	espy	v	1
esterified	esterify	v	1
estopped	estop	v	1
estopping	estop	v	1
etherified	etherify	v	1
etyma	etymon	n	1
eucalypti	eucalyptus	n	1
eupatridae	eupatrid	n	1
euripi	euripus	n	1
exanthemata	exanthema	n	1
excelled	excel	v	1
excelling	excel	v	1
executrices	executrix	n	1
exegeses	exegesis	n	1
exempla	exemplum	n	1
exemplified	exemplify	v	1
exordia	exordium	n	1
exostoses	exostosis	n	1
expelled	expel	v	1
expelling	expel	v	0
extolled	extol,extoll	v	0
extolling	extol,extoll	v	0
extrema	extremum	n	1
eyeteeth	eyetooth	n	1
fabliaux	fabliau	n	1
facetted	facet	v	1
facetting	facet	v	1
faciae	facia	n	1
faculae	facula	n	1
faeroese	faeroese	n	0
fagged	fag	v	0
fagging	fag	v	1
faker	faker	a	0
fallen	fall	v	0
fallfishes	fallfish	n	1
falsified	falsify	v	1
famuli	famulus	n	1
fancied	fancy	v	0
fancier	fancy	a	0
fanciest	fancy	a	1
fanned	fan	v	0
fanning	fan	v	1
fantasied	fantasy	v	1
farmers-general	farmer-general	n	1
faroese	faroese	n	0
farragoes	farrago	n	1
farther	far	r	0
fasciae	fascia	n	1
fasciculi	fasciculus	n	1
fathers-in-law	father-in-law	n	1
fatsoes	fatso	n	1
fatted	fat	v	1
fatter	fat	a	1
fattest	fat	a	1
fattier	fatty	a	1
fattiest	fatty	a	1
fatting	fat	v	1
faultier	faulty	a	1
faultiest	faulty	a	1
faunae	fauna	n	1
featherbedded	featherbed	v	1
featherbedding	featherbed	v	0
feculae	fecula	n	1
fed	feed	v	0
fedayeen	fedayee	n	0
feed	feed,fee	v	0
feet	foot	n	1
feistier	feisty	a	1
feistiest	feisty	a	1
fell	fall	v	0
fellaheen	fellah	n	1
fellahin	fellah	n	1
feller	feller	a	0
felones_de_se	felo_de_se	n	0
felos_de_se	felo_de_se	n	0
felt	feel	v	0
femora	femur	n	1
fenestellae	fenestella	n	1
fenestrae	fenestra	n	1
feriae	feria	n	1
fermate	fermata	n	1
ferried	ferry	v	1
ferulae	ferula	n	1
festschriften	festschrift	n	1
fetiales	fetial	n	1
fezzes	fez	n	1
fiascoes	fiasco	n	1
fibbed	fib	v	1
fibbing	fib	v	0
fibrillae	fibrilla	n	1
fibromata	fibroma	n	1
fibulae	fibula	n	1
ficoes	fico	n	1
fiddlier	fiddly	a	1
fiddliest	fiddly	a	1
fideicommissa	fideicommissum	n	1
fieldmice	fieldmouse	n	1
figged	fig	v	1
figging	fig	v	1
figs.	fig.	n	1
fila	filum	n	1
filariiae	filaria	n	1
filefishes	filefish	n	1
filled_up	fill_up	v	0
filmier	filmy	a	1
filmiest	filmy	a	1
filthier	filthy	a	1
filthiest	filthy	a	1
fimbriae	fimbria	n	1
fine-drawn	fine-draw	v	1
fine-drew	fine-draw	v	1
finned	fin	v	1
finnier	finny	a	1
finniest	finny	a	1
finning	fin	v	1
first-rater	first-rater	a	0
first-stringer	first-stringer	a	0
fishes	fish	n	1
fishier	fishy	a	1
fishiest	fishy	a	1
fishwives	fishwife	n	1
fistulae	fistula	n	1
fitted	fit	v	0
fitter	fit	a	0
fittest	fit	a	1
fitting	fit	v	0
flabbier	flabby	a	1
flabbiest	flabby	a	1
flabella	flabellum	n	1
flagella	flagellum	n	1
flagged	flag	v	1
flaggier	flaggy	a	1
flaggiest	flaggy	a	1
flagging	flag	v	0
flagstaves	flagstaff	n	1
flakier	flaky	a	1
flakiest	flaky	a	1
flambeaux	flambeau	n	1
flamines	flamen	n	1
flamingoes	flamingo	n	1
flammed	flam	v	1
flamming	flam	v	1
flannelled	flannel	v	1
flannelling	flannel	v	1
flapped	flap	v	1
flapping	flap	v	0
flasher	flasher	a	0
flashier	flashy	a	1
flashiest	flashy	a	1
flatfeet	flatfoot	n	1
flatfishes	flatfish	n	1
flatted	flat	v	1
flatter	flat	a	0
flattest	flat	a	1
flatting	flat	v	1
flauntier	flaunty	a	1
flauntiest	flaunty	a	1
fled	flee	v	1
fledgier	fledgy	a	1
fledgiest	fledgy	a	1
fleecier	fleecy	a	1
fleeciest	fleecy	a	1
fleshier	fleshy	a	1
fleshiest	fleshy	a	1
fleshlier	fleshly	a	1
fleshliest	fleshly	a	1
fleurs-de-lis	fleur-de-lis	n	1
fleurs-de-lys	fleur-de-lys	n	1
flew	fly	v	1
flightier	flighty	a	1
flightiest	flighty	a	1
flights_of_stairs	flight_of_stairs	n	0
flimflammed	flimflam	v	1
flimflamming	flimflam	v	1
flimsier	flimsy	a	1
flimsiest	flimsy	a	1
flintier	flinty	a	1
flintiest	flinty	a	1
flip-flopped	flip-flop	v	1
flip-flopping	flip-flop	v	1
flipped	flip	v	1
flipping	flip	v	1
flitted	flit	v	1
flittermice	flittermouse	n	1
flitting	flit	v	1
floatier	floaty	a	1
floatiest	floaty	a	1
flocci	floccus	n	1
flocculi	flocculus	n	1
flogged	flog	v	1
flogging	flog	v	0
floodlit	floodlight	v	0
flopped	flop	v	1
floppier	floppy	a	1
floppiest	floppy	a	1
flopping	flop	v	1
florae	flora	n	1
floreant.	floreat	n	1
florilegia	florilegium	n	1
flossier	flossy	a	1
flossiest	flossy	a	1
flowers-de-luce	flower-de-luce	n	1
flown	fly	v	1
flubbed	flub	v	1
flubbing	flub	v	1
fluffier	fluffy	a	1
fluffiest	fluffy	a	1
flukier	fluky	a	1
flukiest	fluky	a	1
flung	fling	v	1
flurried	flurry	v	1
flyblew	flyblow	v	1
flyblown	flyblow	v	0
flyleaves	flyleaf	n	1
foamier	foamy	a	1
foamiest	foamy	a	1
fobbed	fob	v	1
fobbing	fob	v	1
foci	focus	n	1
fogged	fog	v	0
foggier	foggy	a	1
foggiest	foggy	a	1
fogging	fog	v	1
folder	folder	a	0
folia	folium	n	1
folksier	folksy	a	1
folksiest	folksy	a	1
foolhardier	foolhardy	a	1
foolhardiest	foolhardy	a	1
footslogged	footslog	v	1
footslogging	footslog	v	1
fora	forum	n	1
foramina	foramen	n	1
forbad	forbid	v	1
forbade	forbid	v	1
forbidden	forbid	v	0
forbidding	forbid	v	0
forbore	forbear	v	1
forborne	forbear	v	1
force-fed	force-feed	v	1
forceps	forceps	n	0
fordid	fordo	v	1
fordone	fordo	v	1
fore-and-after	fore-and-after	a	0
foredid	foredo	v	1
foredone	foredo	v	1
forefeet	forefoot	n	1
foregone	forego	v	0
foreigner	foreigner	a	0
foreknew	foreknow	v	1
foreknown	foreknow	v	1
foreran	forerun	v	1
forerunning	forerun	v	1
foresaw	foresee	v	1
foreseen	foresee	v	1
foreshown	foreshow	v	1
forespoke	forespeak	v	1
forespoken	forespeak	v	1
forest	forest	a	0
foreteeth	foretooth	n	1
foretold	foretell	v	1
forewent	forego	v	1
forgave	forgive	v	1
forgetting	forget	v	1
forgiven	forgive	v	1
forgone	forgo	v	1
forgot	forget	v	1
forgotten	forget	v	0
formatted	format	v	1
formatting	format	v	0
formicaria	formicarium	n	1
formulae	formula	n	1
fornices	fornix	n	1
forsaken	forsake	v	1
forsook	forsake	v	1
forspoke	forspeak	v	1
forspoken	forspeak	v	1
forswore	forswear	v	1
forsworn	forswear	v	1
fortes	fortis	n	1
fortified	fortify	v	0
forwent	forgo	v	1
fossae	fossa	n	1
fought	fight	v	1
found	find	v	0
founder	founder	a	0
foveae	fovea	n	1
foveolae	foveola	n	1
foxier	foxy	a	1
foxiest	foxy	a	1
foxtrotted	foxtrot	v	1
foxtrotting	foxtrot	v	1
fractocumuli	fractocumulus	n	1
fractostrati	fractostratus	n	1
fraena	fraenum	n	1
frapped	frap	v	1
frapping	frap	v	1
fratchier	fratchy	a	1
fratchiest	fratchy	a	1
frauen	frau	n	1
freakier	freaky	a	1
freakiest	freaky	a	1
freer	free	a	1
freest	free	a	1
freeze-dried	freeze-dry	v	0
frena	frenum	n	1
frenchier	frenchy	a	1
frenchiest	frenchy	a	1
frenchified	frenchify	v	1
frenula	frenulum	n	1
frenzied	frenzy	v	0
frescoes	fresco	n	1
fretted	fret	v	0
fretting	fret	v	1
fricandeaux	fricandeau	n	1
fricandoes	fricando	n	1
fried	fry	v	0
friendlier	friendly	a	1
friendliest	friendly	a	1
frigged	frig	v	1
frigging	frig	v	1
frijoles	frijol	n	1
friskier	frisky	a	1
friskiest	frisky	a	1
fritted	frit,fritt	v	0
fritting	frit,fritt	v	0
frivolled	frivol	v	1
frivolling	frivol	v	1
frizzier	frizzy	a	1
frizziest	frizzy	a	1
frizzlier	frizzly	a	1
frizzliest	frizzly	a	1
frogfishes	frogfish	n	1
frogged	frog	v	1
frogging	frog	v	1
frolicked	frolic	v	1
frolicking	frolic	v	1
frontes	frons	n	1
frostier	frosty	a	1
frostiest	frosty	a	1
frouzier	frouzy	a	1
frouziest	frouzy	a	1
frowsier	frowsy	a	1
frowsiest	frowsy	a	1
frowzier	frowzy	a	1
frowziest	frowzy	a	1
froze	freeze	v	1
frozen	freeze	v	0
fructified	fructify	v	1
fruitier	fruity	a	1
fruitiest	fruity	a	1
frusta	frustum	n	1
fuci	fucus	n	1
fuelled	fuel	v	1
fuelling	fuel	v	1
fulcra	fulcrum	n	1
fulfilled	fulfil,fulfill	v	0
fulfilling	fulfil,fulfill	v	0
fumatoria	fumatorium	n	1
fundi	fundus	n	1
fungi	fungus	n	0
funiculi	funiculus	n	1
funkier	funky	a	1
funkiest	funky	a	1
funned	fun	v	1
funnelled	funnel	v	1
funnelling	funnel	v	1
funnier	funny	a	1
funniest	funny	a	1
funning	fun	v	1
furcula	furculum	n	0
furculae	furcula	n	1
furfures	furfur	n	1
furred	fur	v	0
furrier	furry	a	0
furriest	furry	a	1
furring	fur	v	0
further	far	r	0
fussier	fussy	a	1
fussiest	fussy	a	1
fustier	fusty	a	1
fustiest	fusty	a	1
fuzzier	fuzzy	a	1
fuzziest	fuzzy	a	1
gabbier	gabby	a	1
gabbiest	gabby	a	1
gadded	gad	v	1
gadding	gad	v	1
gagged	gag	v	1
gagging	gag	v	1
gainsaid	gainsay	v	1
galeae	galea	n	1
gambadoes	gambado	n	1
gambolled	gambol	v	1
gambolling	gambol	v	1
gametangia	gametangium	n	1
gametoecia	gametoecium	n	1
gamier	gamy	a	1
gamiest	gamy	a	1
gammadia	gammadion	n	1
gammed	gam	v	1
gammier	gammy	a	1
gammiest	gammy	a	1
gamming	gam	v	1
gan	gin	v	1
ganglia	ganglion	n	1
ganned	gan	v	1
ganning	gan	v	1
gapped	gap	v	1
gapping	gap	v	1
garfishes	garfish	n	1
gas	gas	n	0
gasified	gasify	v	0
gassed	gas	v	1
gasses	gas	v,n	1
gassier	gassy	a	1
gassiest	gassy	a	1
gassing	gas	v	0
gastrulae	gastrula	n	1
gateaux	gateau	n	1
gaudier	gaudy	a	1
gaudiest	gaudy	a	1
gauzier	gauzy	a	1
gauziest	gauzy	a	1
gave	give	v	1
gawkier	gawky	a	1
gawkiest	gawky	a	1
gazeboes	gazebo	n	1
geckoes	gecko	n	1
geese	goose	n	1
gelled	gel	v	1
gelling	gel	v	1
gelsemia	gelsemium	n	1
gelt	geld	v	0
gemboks	gemsbok	n	1
gembucks	gemsbuck	n	1
gemeinschaften	gemeinschaft	n	1
gemmae	gemma	n	1
gemmed	gem	v	0
gemming	gem	v	1
genera	genus	n	1
generatrices	generatrix	n	1
geneses	genesis	n	1
genii	genius	n	1
genned-up	gen-up	v	1
genning-up	gen-up	v	1
gens-up	gen-up	v	1
gentes	gens	n	1
gentlemen-at-arms	gentleman-at-arms	n	1
gentlemen-farmers	gentleman-farmer	n	1
genua	genu	n	1
genus	genus	n	0
germina	germen	n	1
gesellschaften	gesellschaft	n	1
gestalten	gestalt	n	1
gets_lost	get_lost	v	0
gets_started	get_started	v	0
getting	get	v	0
getting_lost	get_lost	v	0
getting_started	get_started	v	0
ghastlier	ghastly	a	1
ghastliest	ghastly	a	1
ghettoes	ghetto	n	1
ghostlier	ghostly	a	1
ghostliest	ghostly	a	1
ghostwritten	ghostwrite	v	1
ghostwrote	ghostwrite	v	1
gibbed	gib	v	1
gibbing	gib	v	1
giddied	giddy	v	1
giddier	giddy	a	1
giddiest	giddy	a	1
giftwrapped	giftwrap	v	1
giftwrapping	giftwrap	v	1
gigged	gig	v	1
gigging	gig	v	1
gilt	gild	v	0
gingivae	gingiva	n	1
gingkoes	gingko	n	1
ginglymi	ginglymus	n	1
ginkgoes	ginkgo	n	1
ginned	gin	v	1
ginning	gin	v	1
gipped	gip	v	1
gipping	gip	v	1
gippoes	gippo	n	1
girt	gird	v	1
given	give	v	0
glabellae	glabella	n	1
gladder	glad	a	1
gladdest	glad	a	1
gladioli	gladiolus	n	1
